combination,sum_rewards,fuel_used,time_used
"[7, 9, 4, 2, 6]",2.0,4.043990906373137,99.07986688375291
"[7, 9, 4, 2, 5]",2.0,4.043990906373137,99.07986688375291
"[7, 9, 6, 0, 5]",2.0,4.224298360556864,99.06587597608083
"[7, 9, 6, 0, 8]",2.0,4.224298360556864,99.06587597608083
"[7, 9, 6, 1, 0]",2.0,4.002188149352031,99.04282179719512
"[2, 0, 6, 4, 1]",2.0,4.493555279233089,99.35173542566478
"[7, 9, 8, 5, 3]",2.0,4.754090821441246,99.3764665723752
"[7, 9, 8, 5, 2]",2.0,4.754090821441246,99.3764665723752
"[7, 9, 8, 5, 1]",2.0,4.754090821441246,99.3764665723752
"[7, 9, 8, 5, 0]",2.0,4.754090821441246,99.3764665723752
"[5, 1, 2, 9, 4]",2.0,4.920853079093193,99.04910705785343
"[5, 1, 2, 9, 6]",2.0,4.920853079093193,99.04910705785343
"[0, 4, 8, 5, 9]",2.0,3.732672279520595,99.3764665723753
"[0, 4, 8, 5, 7]",2.0,3.732672279520595,99.3764665723753
"[0, 4, 8, 5, 6]",2.0,3.732672279520595,99.3764665723753
"[7, 9, 8, 3, 6]",2.0,4.243276071238136,99.13738727678336
"[7, 9, 8, 5, 6]",2.0,4.754090821441246,99.3764665723752
"[7, 9, 8, 3, 5]",2.0,4.243276071238136,99.13738727678336
"[7, 9, 8, 3, 4]",2.0,4.243276071238136,99.13738727678336
"[7, 9, 8, 3, 2]",2.0,4.243276071238136,99.13738727678336
"[7, 9, 8, 3, 1]",2.0,4.243276071238136,99.13738727678336
"[7, 9, 8, 3, 0]",2.0,4.243276071238136,99.13738727678336
"[2, 0, 6, 4, 3]",2.0,4.493555279233089,99.35173542566478
"[2, 0, 6, 4, 5]",2.0,4.493555279233089,99.35173542566478
"[2, 0, 6, 4, 7]",2.0,4.493555279233089,99.35173542566478
"[2, 0, 6, 4, 8]",2.0,4.493555279233089,99.35173542566478
"[7, 9, 8, 5, 4]",2.0,4.754090821441246,99.3764665723752
"[7, 9, 8, 6, 0]",2.0,4.250693605466593,99.07388526572257
"[2, 0, 6, 5, 1]",2.0,4.062384343459502,99.39481158035439
"[2, 0, 6, 1, 9]",2.0,4.504960590328139,99.34491667401383
"[8, 0, 1, 4, 6]",2.0,4.127490317899857,99.4920437125291
"[8, 0, 1, 4, 5]",2.0,4.127490317899857,99.4920437125291
"[8, 0, 1, 4, 3]",2.0,4.127490317899857,99.4920437125291
"[8, 0, 1, 4, 2]",2.0,4.127490317899857,99.4920437125291
"[2, 0, 6, 1, 3]",2.0,4.504960590328139,99.34491667401383
"[2, 0, 6, 1, 4]",2.0,4.504960590328139,99.34491667401383
"[2, 0, 6, 1, 5]",2.0,4.504960590328139,99.34491667401383
"[2, 0, 6, 1, 7]",2.0,4.504960590328139,99.34491667401383
"[2, 0, 6, 1, 8]",2.0,4.504960590328139,99.34491667401383
"[8, 0, 1, 2, 9]",2.0,4.297780456914802,99.02531438923832
"[7, 9, 8, 6, 1]",2.0,4.250693605466593,99.07388526572257
"[8, 0, 1, 2, 7]",2.0,4.297780456914802,99.02531438923832
"[8, 0, 1, 2, 6]",2.0,4.297780456914802,99.02531438923832
"[8, 0, 1, 2, 5]",2.0,4.297780456914802,99.02531438923832
"[8, 0, 1, 2, 4]",2.0,4.297780456914802,99.02531438923832
"[8, 0, 1, 2, 3]",2.0,4.297780456914802,99.02531438923832
"[7, 9, 8, 6, 5]",2.0,4.250693605466593,99.07388526572257
"[7, 9, 8, 6, 4]",2.0,4.250693605466593,99.07388526572257
"[7, 9, 8, 6, 3]",2.0,4.250693605466593,99.07388526572257
"[7, 9, 8, 6, 2]",2.0,4.250693605466593,99.07388526572257
"[2, 0, 6, 4, 9]",2.0,4.493555279233089,99.35173542566478
"[7, 9, 8, 1, 6]",2.0,5.178089583013033,99.06268289138893
"[7, 9, 6, 1, 2]",2.0,4.002188149352031,99.04282179719512
"[2, 0, 7, 1, 4]",2.0,4.633460660854902,99.28730088880863
"[2, 0, 6, 8, 7]",2.0,4.162153931168062,99.33920783117011
"[2, 0, 6, 8, 9]",2.0,4.162153931168062,99.33920783117011
"[2, 0, 6, 9, 1]",2.0,4.941892739376607,99.35441699194557
"[2, 0, 6, 9, 3]",2.0,4.941892739376607,99.35441699194557
"[2, 0, 6, 9, 4]",2.0,4.941892739376607,99.35441699194557
"[2, 0, 6, 9, 5]",2.0,4.941892739376607,99.35441699194557
"[2, 0, 6, 9, 7]",2.0,4.941892739376607,99.35441699194557
"[2, 0, 6, 9, 8]",2.0,4.941892739376607,99.35441699194557
"[2, 0, 7, 1, 3]",2.0,4.633460660854902,99.28730088880863
"[7, 9, 6, 2, 8]",2.0,4.016990694248796,99.12750332225566
"[2, 0, 6, 8, 4]",2.0,4.162153931168062,99.33920783117011
"[7, 9, 6, 2, 5]",2.0,4.016990694248796,99.12750332225566
"[7, 9, 6, 2, 4]",2.0,4.016990694248796,99.12750332225566
"[7, 9, 6, 2, 3]",2.0,4.016990694248796,99.12750332225566
"[7, 9, 6, 2, 1]",2.0,4.016990694248796,99.12750332225566
"[7, 9, 6, 2, 0]",2.0,4.016990694248796,99.12750332225566
"[7, 9, 6, 1, 8]",2.0,4.002188149352031,99.04282179719512
"[7, 9, 6, 1, 5]",2.0,4.002188149352031,99.04282179719512
"[7, 9, 6, 1, 4]",2.0,4.002188149352031,99.04282179719512
"[7, 9, 6, 1, 3]",2.0,4.002188149352031,99.04282179719512
"[2, 0, 6, 8, 5]",2.0,4.162153931168062,99.33920783117011
"[2, 0, 6, 8, 3]",2.0,4.162153931168062,99.33920783117011
"[7, 9, 8, 1, 5]",2.0,5.178089583013033,99.06268289138893
"[7, 9, 8, 0, 1]",2.0,5.465297840862717,99.07587476971737
"[7, 9, 8, 1, 4]",2.0,5.178089583013033,99.06268289138893
"[7, 9, 8, 1, 3]",2.0,5.178089583013033,99.06268289138893
"[7, 9, 8, 1, 2]",2.0,5.178089583013033,99.06268289138893
"[7, 9, 8, 1, 0]",2.0,5.178089583013033,99.06268289138893
"[7, 9, 8, 0, 6]",2.0,5.465297840862717,99.07587476971737
"[7, 9, 8, 0, 5]",2.0,5.465297840862717,99.07587476971737
"[7, 9, 8, 0, 4]",2.0,5.465297840862717,99.07587476971737
"[7, 9, 8, 0, 3]",2.0,5.465297840862717,99.07587476971737
"[7, 9, 8, 0, 2]",2.0,5.465297840862717,99.07587476971737
"[2, 0, 6, 5, 3]",2.0,4.062384343459502,99.39481158035439
"[2, 0, 6, 8, 1]",2.0,4.162153931168062,99.33920783117011
"[2, 0, 6, 5, 4]",2.0,4.062384343459502,99.39481158035439
"[2, 0, 6, 5, 7]",2.0,4.062384343459502,99.39481158035439
"[2, 0, 6, 5, 8]",2.0,4.062384343459502,99.39481158035439
"[2, 0, 6, 5, 9]",2.0,4.062384343459502,99.39481158035439
"[0, 4, 8, 5, 3]",2.0,3.732672279520595,99.3764665723753
"[0, 4, 8, 5, 2]",2.0,3.732672279520595,99.3764665723753
"[0, 4, 8, 5, 1]",2.0,3.732672279520595,99.3764665723753
"[5, 1, 2, 9, 7]",2.0,4.920853079093193,99.04910705785343
"[5, 1, 2, 9, 8]",2.0,4.920853079093193,99.04910705785343
"[0, 4, 7, 9, 6]",2.0,4.715648701922068,99.0480867825381
"[0, 4, 7, 9, 5]",2.0,4.715648701922068,99.0480867825381
"[0, 4, 7, 9, 3]",2.0,4.715648701922068,99.0480867825381
"[2, 1, 3, 0, 5]",2.0,4.222198849052739,99.14720720429084
"[2, 1, 0, 8, 6]",2.0,4.2790769403409765,99.07587542021162
"[2, 1, 0, 8, 7]",2.0,4.2790769403409765,99.07587542021162
"[2, 1, 0, 8, 9]",2.0,4.2790769403409765,99.07587542021162
"[3, 8, 0, 2, 9]",2.0,4.806176459390205,99.2030849669797
"[3, 8, 0, 2, 7]",2.0,4.806176459390205,99.2030849669797
"[3, 8, 0, 2, 6]",2.0,4.806176459390205,99.2030849669797
"[3, 8, 0, 2, 5]",2.0,4.806176459390205,99.2030849669797
"[3, 8, 0, 2, 4]",2.0,4.806176459390205,99.2030849669797
"[2, 1, 3, 0, 4]",2.0,4.222198849052739,99.14720720429084
"[7, 8, 9, 6, 5]",2.0,4.154396935149749,99.0662011255454
"[2, 1, 0, 8, 4]",2.0,4.2790769403409765,99.07587542021162
"[7, 8, 9, 6, 4]",2.0,4.154396935149749,99.0662011255454
"[7, 8, 9, 6, 3]",2.0,4.154396935149749,99.0662011255454
"[7, 8, 9, 6, 2]",2.0,4.154396935149749,99.0662011255454
"[7, 8, 9, 6, 1]",2.0,4.154396935149749,99.0662011255454
"[7, 8, 9, 6, 0]",2.0,4.154396935149749,99.0662011255454
"[2, 1, 3, 0, 6]",2.0,4.222198849052739,99.14720720429084
"[2, 1, 3, 0, 7]",2.0,4.222198849052739,99.14720720429084
"[2, 1, 3, 0, 8]",2.0,4.222198849052739,99.14720720429084
"[2, 1, 3, 0, 9]",2.0,4.222198849052739,99.14720720429084
"[2, 1, 0, 8, 5]",2.0,4.2790769403409765,99.07587542021162
"[2, 1, 0, 8, 3]",2.0,4.2790769403409765,99.07587542021162
"[7, 8, 9, 4, 6]",2.0,5.031009979780347,99.05599747642515
"[2, 1, 0, 4, 3]",2.0,4.608661683516039,99.06342226552593
"[2, 0, 9, 8, 1]",2.0,4.514464754795442,99.21603363939666
"[2, 0, 9, 8, 3]",2.0,4.514464754795442,99.21603363939666
"[2, 0, 9, 8, 4]",2.0,4.514464754795442,99.21603363939666
"[2, 0, 9, 8, 5]",2.0,4.514464754795442,99.21603363939666
"[2, 0, 9, 8, 6]",2.0,4.514464754795442,99.21603363939666
"[2, 0, 9, 8, 7]",2.0,4.514464754795442,99.21603363939666
"[4, 6, 8, 5, 2]",2.0,2.8737443038963217,99.37646657237529
"[4, 6, 8, 5, 1]",2.0,2.8737443038963217,99.37646657237529
"[4, 6, 8, 5, 0]",2.0,2.8737443038963217,99.37646657237529
"[2, 1, 0, 4, 5]",2.0,4.608661683516039,99.06342226552593
"[3, 8, 0, 4, 1]",2.0,4.779279973447748,99.08980525524774
"[2, 1, 0, 4, 6]",2.0,4.608661683516039,99.06342226552593
"[2, 1, 0, 4, 7]",2.0,4.608661683516039,99.06342226552593
"[2, 1, 0, 4, 8]",2.0,4.608661683516039,99.06342226552593
"[2, 1, 0, 4, 9]",2.0,4.608661683516039,99.06342226552593
"[3, 8, 0, 4, 9]",2.0,4.779279973447748,99.08980525524774
"[3, 8, 0, 4, 7]",2.0,4.779279973447748,99.08980525524774
"[3, 8, 0, 4, 6]",2.0,4.779279973447748,99.08980525524774
"[3, 8, 0, 4, 5]",2.0,4.779279973447748,99.08980525524774
"[3, 8, 0, 4, 2]",2.0,4.779279973447748,99.08980525524774
"[3, 8, 0, 2, 1]",2.0,4.806176459390205,99.2030849669797
"[7, 8, 9, 4, 5]",2.0,5.031009979780347,99.05599747642515
"[0, 4, 6, 9, 3]",2.0,4.687770767689881,99.0341719999681
"[9, 8, 1, 4, 7]",2.0,5.518365804439785,99.49204371252875
"[4, 0, 3, 1, 6]",2.0,4.435217025591716,99.15273305509947
"[0, 1, 5, 8, 2]",2.0,2.0039937528167115,99.3764728745332
"[0, 1, 5, 8, 3]",2.0,2.0039937528167115,99.3764728745332
"[0, 1, 5, 8, 4]",2.0,2.0039937528167115,99.3764728745332
"[0, 1, 5, 8, 6]",2.0,2.0039937528167115,99.3764728745332
"[0, 1, 5, 8, 7]",2.0,2.0039937528167115,99.3764728745332
"[0, 1, 5, 8, 9]",2.0,2.0039937528167115,99.3764728745332
"[5, 2, 7, 9, 8]",2.0,4.094806824880326,99.12615189745243
"[9, 8, 1, 5, 0]",2.0,4.106744053791582,99.09753972305813
"[9, 8, 1, 4, 6]",2.0,5.518365804439785,99.49204371252875
"[4, 6, 5, 8, 1]",2.0,2.7733069211743087,99.37647287453312
"[2, 1, 3, 9, 0]",2.0,4.412018641681909,99.08657700690155
"[2, 1, 3, 9, 4]",2.0,4.412018641681909,99.08657700690155
"[2, 1, 3, 9, 5]",2.0,4.412018641681909,99.08657700690155
"[2, 1, 3, 9, 6]",2.0,4.412018641681909,99.08657700690155
"[2, 1, 3, 9, 7]",2.0,4.412018641681909,99.08657700690155
"[2, 1, 3, 9, 8]",2.0,4.412018641681909,99.08657700690155
"[0, 4, 6, 9, 2]",2.0,4.687770767689881,99.0341719999681
"[0, 4, 6, 9, 1]",2.0,4.687770767689881,99.0341719999681
"[0, 4, 6, 2, 9]",2.0,4.26564116353815,99.12750332225563
"[4, 6, 5, 8, 0]",2.0,2.7733069211743087,99.37647287453312
"[4, 6, 5, 8, 2]",2.0,2.7733069211743087,99.37647287453312
"[7, 8, 9, 4, 3]",2.0,5.031009979780347,99.05599747642515
"[7, 8, 9, 2, 6]",2.0,5.150200528303656,99.09006274491495
"[7, 8, 9, 4, 2]",2.0,5.031009979780347,99.05599747642515
"[7, 8, 9, 4, 1]",2.0,5.031009979780347,99.05599747642515
"[7, 8, 9, 4, 0]",2.0,5.031009979780347,99.05599747642515
"[7, 8, 9, 3, 6]",2.0,4.110383548244169,99.08657996449897
"[7, 8, 9, 3, 5]",2.0,4.110383548244169,99.08657996449897
"[7, 8, 9, 3, 4]",2.0,4.110383548244169,99.08657996449897
"[7, 8, 9, 3, 2]",2.0,4.110383548244169,99.08657996449897
"[7, 8, 9, 3, 1]",2.0,4.110383548244169,99.08657996449897
"[7, 8, 9, 3, 0]",2.0,4.110383548244169,99.08657996449897
"[7, 8, 9, 2, 5]",2.0,5.150200528303656,99.09006274491495
"[4, 6, 5, 8, 3]",2.0,2.7733069211743087,99.37647287453312
"[7, 8, 9, 2, 4]",2.0,5.150200528303656,99.09006274491495
"[7, 8, 9, 2, 3]",2.0,5.150200528303656,99.09006274491495
"[7, 8, 9, 2, 1]",2.0,5.150200528303656,99.09006274491495
"[7, 8, 9, 2, 0]",2.0,5.150200528303656,99.09006274491495
"[5, 2, 7, 9, 6]",2.0,4.094806824880326,99.12615189745243
"[4, 0, 3, 1, 2]",2.0,4.435217025591716,99.15273305509947
"[4, 0, 3, 1, 5]",2.0,4.435217025591716,99.15273305509947
"[4, 6, 5, 8, 9]",2.0,2.7733069211743087,99.37647287453312
"[4, 6, 5, 8, 7]",2.0,2.7733069211743087,99.37647287453312
"[4, 6, 8, 5, 3]",2.0,2.8737443038963217,99.37646657237529
"[0, 4, 6, 9, 5]",2.0,4.687770767689881,99.0341719999681
"[0, 4, 7, 9, 2]",2.0,4.715648701922068,99.0480867825381
"[7, 9, 2, 5, 4]",2.0,5.552126394098768,99.0575170852452
"[7, 9, 2, 8, 0]",2.0,4.394363639921524,99.12663483155511
"[7, 9, 2, 6, 8]",2.0,5.014378470936243,99.12750114657429
"[7, 9, 2, 6, 5]",2.0,5.014378470936243,99.12750114657429
"[7, 9, 2, 6, 4]",2.0,5.014378470936243,99.12750114657429
"[7, 9, 2, 6, 3]",2.0,5.014378470936243,99.12750114657429
"[7, 9, 2, 6, 1]",2.0,5.014378470936243,99.12750114657429
"[7, 9, 2, 6, 0]",2.0,5.014378470936243,99.12750114657429
"[7, 9, 2, 5, 8]",2.0,5.552126394098768,99.0575170852452
"[7, 9, 2, 5, 6]",2.0,5.552126394098768,99.0575170852452
"[7, 9, 2, 5, 3]",2.0,5.552126394098768,99.0575170852452
"[7, 9, 2, 8, 3]",2.0,4.394363639921524,99.12663483155511
"[7, 9, 2, 5, 1]",2.0,5.552126394098768,99.0575170852452
"[7, 9, 2, 5, 0]",2.0,5.552126394098768,99.0575170852452
"[7, 9, 2, 4, 8]",2.0,4.162201818287179,99.05116540559717
"[7, 9, 2, 4, 6]",2.0,4.162201818287179,99.05116540559717
"[7, 9, 2, 4, 5]",2.0,4.162201818287179,99.05116540559717
"[7, 9, 2, 4, 3]",2.0,4.162201818287179,99.05116540559717
"[7, 9, 2, 4, 1]",2.0,4.162201818287179,99.05116540559717
"[7, 9, 2, 4, 0]",2.0,4.162201818287179,99.05116540559717
"[7, 9, 2, 3, 8]",2.0,5.021672269762911,99.10672355666352
"[7, 9, 2, 8, 1]",2.0,4.394363639921524,99.12663483155511
"[7, 9, 2, 8, 4]",2.0,4.394363639921524,99.12663483155511
"[7, 9, 2, 3, 5]",2.0,5.021672269762911,99.10672355666352
"[9, 5, 2, 1, 4]",2.0,4.477088995922825,99.08607036878249
"[0, 4, 7, 9, 1]",2.0,4.715648701922068,99.0480867825381
"[9, 5, 2, 0, 1]",2.0,4.7080463949795694,99.20308711207825
"[9, 5, 2, 0, 3]",2.0,4.7080463949795694,99.20308711207825
"[9, 5, 2, 0, 4]",2.0,4.7080463949795694,99.20308711207825
"[9, 5, 2, 0, 6]",2.0,4.7080463949795694,99.20308711207825
"[9, 5, 2, 0, 7]",2.0,4.7080463949795694,99.20308711207825
"[9, 5, 2, 0, 8]",2.0,4.7080463949795694,99.20308711207825
"[9, 5, 2, 1, 0]",2.0,4.477088995922825,99.08607036878249
"[9, 5, 2, 1, 3]",2.0,4.477088995922825,99.08607036878249
"[9, 5, 2, 1, 6]",2.0,4.477088995922825,99.08607036878249
"[7, 9, 2, 8, 5]",2.0,4.394363639921524,99.12663483155511
"[9, 5, 2, 1, 7]",2.0,4.477088995922825,99.08607036878249
"[9, 5, 2, 1, 8]",2.0,4.477088995922825,99.08607036878249
"[7, 9, 3, 0, 8]",2.0,4.164957597591673,99.14720720429091
"[7, 9, 3, 0, 6]",2.0,4.164957597591673,99.14720720429091
"[7, 9, 3, 0, 5]",2.0,4.164957597591673,99.14720720429091
"[7, 9, 3, 0, 4]",2.0,4.164957597591673,99.14720720429091
"[7, 9, 3, 0, 2]",2.0,4.164957597591673,99.14720720429091
"[6, 2, 9, 3, 0]",2.0,4.9027346704636,99.13608886787867
"[7, 9, 2, 8, 6]",2.0,4.394363639921524,99.12663483155511
"[7, 9, 2, 3, 6]",2.0,5.021672269762911,99.10672355666352
"[7, 9, 2, 3, 4]",2.0,5.021672269762911,99.10672355666352
"[0, 4, 6, 9, 7]",2.0,4.687770767689881,99.0341719999681
"[7, 9, 1, 2, 8]",2.0,4.038663670209026,99.0860762427925
"[7, 9, 1, 4, 3]",2.0,3.868373531194094,99.49204371252856
"[7, 9, 1, 4, 2]",2.0,3.868373531194094,99.49204371252856
"[7, 9, 1, 4, 0]",2.0,3.868373531194094,99.49204371252856
"[2, 0, 9, 4, 6]",2.0,4.8025450266951655,99.24780678215674
"[2, 0, 9, 4, 7]",2.0,4.8025450266951655,99.24780678215674
"[2, 0, 9, 4, 8]",2.0,4.8025450266951655,99.24780678215674
"[0, 4, 7, 2, 1]",2.0,4.195172371437139,99.04631165419734
"[0, 4, 7, 1, 9]",2.0,4.279615346601264,99.03157902693998
"[0, 4, 7, 1, 8]",2.0,4.279615346601264,99.03157902693998
"[7, 9, 1, 2, 6]",2.0,4.038663670209026,99.0860762427925
"[7, 9, 1, 4, 6]",2.0,3.868373531194094,99.49204371252856
"[7, 9, 1, 2, 5]",2.0,4.038663670209026,99.0860762427925
"[7, 9, 1, 2, 4]",2.0,4.038663670209026,99.0860762427925
"[7, 9, 1, 2, 3]",2.0,4.038663670209026,99.0860762427925
"[7, 9, 1, 2, 0]",2.0,4.038663670209026,99.0860762427925
"[0, 4, 7, 1, 6]",2.0,4.279615346601264,99.03157902693998
"[0, 4, 7, 1, 5]",2.0,4.279615346601264,99.03157902693998
"[0, 4, 7, 1, 3]",2.0,4.279615346601264,99.03157902693998
"[0, 4, 7, 1, 2]",2.0,4.279615346601264,99.03157902693998
"[0, 4, 6, 9, 8]",2.0,4.687770767689881,99.0341719999681
"[7, 9, 1, 4, 5]",2.0,3.868373531194094,99.49204371252856
"[7, 9, 1, 4, 8]",2.0,3.868373531194094,99.49204371252856
"[7, 9, 2, 3, 1]",2.0,5.021672269762911,99.10672355666352
"[7, 9, 2, 0, 5]",2.0,6.224174419802694,99.20308711207831
"[7, 9, 2, 3, 0]",2.0,5.021672269762911,99.10672355666352
"[7, 9, 2, 1, 8]",2.0,5.993217020745942,99.05568944200539
"[7, 9, 2, 1, 6]",2.0,5.993217020745942,99.05568944200539
"[7, 9, 2, 1, 5]",2.0,5.993217020745942,99.05568944200539
"[7, 9, 2, 1, 4]",2.0,5.993217020745942,99.05568944200539
"[7, 9, 2, 1, 3]",2.0,5.993217020745942,99.05568944200539
"[7, 9, 2, 1, 0]",2.0,5.993217020745942,99.05568944200539
"[7, 9, 2, 0, 8]",2.0,6.224174419802694,99.20308711207831
"[7, 9, 2, 0, 6]",2.0,6.224174419802694,99.20308711207831
"[7, 9, 2, 0, 4]",2.0,6.224174419802694,99.20308711207831
"[2, 0, 9, 4, 5]",2.0,4.8025450266951655,99.24780678215674
"[7, 9, 2, 0, 3]",2.0,6.224174419802694,99.20308711207831
"[7, 9, 2, 0, 1]",2.0,6.224174419802694,99.20308711207831
"[0, 4, 7, 2, 9]",2.0,4.195172371437139,99.04631165419734
"[0, 4, 7, 2, 8]",2.0,4.195172371437139,99.04631165419734
"[0, 4, 7, 2, 6]",2.0,4.195172371437139,99.04631165419734
"[0, 4, 7, 2, 5]",2.0,4.195172371437139,99.04631165419734
"[0, 4, 7, 2, 3]",2.0,4.195172371437139,99.04631165419734
"[2, 0, 9, 4, 1]",2.0,4.8025450266951655,99.24780678215674
"[2, 0, 9, 4, 3]",2.0,4.8025450266951655,99.24780678215674
"[8, 0, 1, 4, 7]",2.0,4.127490317899857,99.4920437125291
"[8, 0, 1, 4, 9]",2.0,4.127490317899857,99.4920437125291
"[5, 1, 2, 9, 3]",2.0,4.920853079093193,99.04910705785343
"[9, 4, 6, 0, 7]",2.0,4.5989778207936185,99.06587597608083
"[8, 1, 0, 2, 5]",2.0,4.227701552148619,99.20308496697987
"[8, 1, 0, 2, 4]",2.0,4.227701552148619,99.20308496697987
"[8, 1, 0, 2, 3]",2.0,4.227701552148619,99.20308496697987
"[9, 4, 5, 8, 6]",2.0,5.045078512055625,99.37647287453301
"[9, 4, 5, 8, 7]",2.0,5.045078512055625,99.37647287453301
"[9, 4, 6, 0, 1]",2.0,4.5989778207936185,99.06587597608083
"[9, 4, 6, 0, 2]",2.0,4.5989778207936185,99.06587597608083
"[9, 4, 6, 0, 3]",2.0,4.5989778207936185,99.06587597608083
"[9, 4, 6, 0, 5]",2.0,4.5989778207936185,99.06587597608083
"[9, 4, 6, 0, 8]",2.0,4.5989778207936185,99.06587597608083
"[8, 1, 0, 2, 7]",2.0,4.227701552148619,99.20308496697987
"[9, 4, 6, 1, 0]",2.0,4.376867609588789,99.06799637026334
"[2, 0, 1, 8, 3]",2.0,4.234238501272574,99.25427884612488
"[2, 0, 1, 8, 4]",2.0,4.234238501272574,99.25427884612488
"[2, 0, 1, 8, 5]",2.0,4.234238501272574,99.25427884612488
"[2, 0, 1, 8, 6]",2.0,4.234238501272574,99.25427884612488
"[2, 0, 1, 8, 7]",2.0,4.234238501272574,99.25427884612488
"[2, 0, 1, 8, 9]",2.0,4.234238501272574,99.25427884612488
"[9, 4, 6, 1, 2]",2.0,4.376867609588789,99.06799637026334
"[9, 4, 6, 1, 3]",2.0,4.376867609588789,99.06799637026334
"[8, 1, 0, 2, 6]",2.0,4.227701552148619,99.20308496697987
"[8, 1, 0, 2, 9]",2.0,4.227701552148619,99.20308496697987
"[8, 0, 9, 4, 7]",2.0,4.4509392681781605,99.05599747642515
"[8, 1, 0, 4, 9]",2.0,4.20080506620617,99.06342226552593
"[9, 4, 5, 7, 1]",2.0,4.50723931726041,99.09348472411132
"[9, 4, 5, 7, 2]",2.0,4.50723931726041,99.09348472411132
"[9, 4, 5, 7, 3]",2.0,4.50723931726041,99.09348472411132
"[9, 4, 5, 7, 6]",2.0,4.50723931726041,99.09348472411132
"[9, 4, 5, 7, 8]",2.0,4.50723931726041,99.09348472411132
"[9, 4, 5, 8, 0]",2.0,5.045078512055625,99.37647287453301
"[9, 4, 5, 8, 1]",2.0,5.045078512055625,99.37647287453301
"[9, 4, 5, 8, 2]",2.0,5.045078512055625,99.37647287453301
"[2, 0, 1, 4, 3]",2.0,4.479096076416773,99.49204371252836
"[8, 1, 0, 4, 7]",2.0,4.20080506620617,99.06342226552593
"[9, 4, 5, 8, 3]",2.0,5.045078512055625,99.37647287453301
"[8, 1, 0, 4, 6]",2.0,4.20080506620617,99.06342226552593
"[8, 1, 0, 4, 5]",2.0,4.20080506620617,99.06342226552593
"[8, 1, 0, 4, 3]",2.0,4.20080506620617,99.06342226552593
"[8, 1, 0, 4, 2]",2.0,4.20080506620617,99.06342226552593
"[2, 0, 1, 4, 5]",2.0,4.479096076416773,99.49204371252836
"[2, 0, 1, 4, 6]",2.0,4.479096076416773,99.49204371252836
"[2, 0, 1, 4, 7]",2.0,4.479096076416773,99.49204371252836
"[2, 0, 1, 4, 8]",2.0,4.479096076416773,99.49204371252836
"[2, 0, 1, 4, 9]",2.0,4.479096076416773,99.49204371252836
"[9, 4, 6, 1, 5]",2.0,4.376867609588789,99.06799637026334
"[8, 0, 9, 4, 6]",2.0,4.4509392681781605,99.05599747642515
"[9, 4, 5, 6, 8]",2.0,4.441855216343935,99.14845218216007
"[2, 0, 3, 5, 7]",2.0,4.001338447467272,99.4016286519025
"[8, 0, 7, 9, 3]",2.0,4.717888257658783,99.10013019248099
"[8, 0, 7, 9, 2]",2.0,4.717888257658783,99.10013019248099
"[8, 0, 7, 9, 1]",2.0,4.717888257658783,99.10013019248099
"[2, 0, 3, 4, 7]",2.0,4.470070271617955,99.30473213824328
"[2, 0, 3, 4, 8]",2.0,4.470070271617955,99.30473213824328
"[2, 0, 3, 4, 9]",2.0,4.470070271617955,99.30473213824328
"[2, 0, 3, 5, 1]",2.0,4.001338447467272,99.4016286519025
"[2, 0, 3, 5, 4]",2.0,4.001338447467272,99.4016286519025
"[2, 0, 3, 5, 6]",2.0,4.001338447467272,99.4016286519025
"[2, 0, 3, 5, 8]",2.0,4.001338447467272,99.4016286519025
"[8, 0, 7, 9, 5]",2.0,4.717888257658783,99.10013019248099
"[2, 0, 3, 5, 9]",2.0,4.001338447467272,99.4016286519025
"[9, 4, 6, 2, 1]",2.0,4.391670154485538,99.12750332225565
"[9, 4, 6, 2, 3]",2.0,4.391670154485538,99.12750332225565
"[9, 4, 6, 2, 5]",2.0,4.391670154485538,99.12750332225565
"[8, 0, 7, 4, 9]",2.0,4.171321584508095,99.11117783397488
"[8, 0, 7, 4, 6]",2.0,4.171321584508095,99.11117783397488
"[8, 0, 7, 4, 5]",2.0,4.171321584508095,99.11117783397488
"[8, 0, 7, 4, 3]",2.0,4.171321584508095,99.11117783397488
"[8, 0, 7, 4, 2]",2.0,4.171321584508095,99.11117783397488
"[8, 0, 7, 9, 4]",2.0,4.717888257658783,99.10013019248099
"[8, 0, 7, 9, 6]",2.0,4.717888257658783,99.10013019248099
"[8, 0, 9, 4, 5]",2.0,4.4509392681781605,99.05599747642515
"[8, 0, 9, 2, 7]",2.0,4.570129816701467,99.04911079477337
"[8, 0, 9, 4, 3]",2.0,4.4509392681781605,99.05599747642515
"[8, 0, 9, 4, 2]",2.0,4.4509392681781605,99.05599747642515
"[8, 0, 9, 4, 1]",2.0,4.4509392681781605,99.05599747642515
"[9, 4, 6, 1, 7]",2.0,4.376867609588789,99.06799637026334
"[9, 4, 6, 1, 8]",2.0,4.376867609588789,99.06799637026334
"[9, 4, 6, 2, 0]",2.0,4.391670154485538,99.12750332225565
"[2, 0, 3, 1, 4]",2.0,4.444982570385703,99.29213058086322
"[2, 0, 3, 1, 5]",2.0,4.444982570385703,99.29213058086322
"[2, 0, 3, 1, 6]",2.0,4.444982570385703,99.29213058086322
"[8, 0, 9, 2, 6]",2.0,4.570129816701467,99.04911079477337
